customer_tweet_id,customer_text,customer_created_at,brand_response_id,brand_response,brand
540932,USER fix this bug man. All these boxes for the letter eye. You out here with ya pants down in the New York winter,Sat Dec 02 06:32:54 +0000 2017,540931,"USER Hi. We are here to help. To get started, what is your iOS version?",AppleSupport
540934,"USER After using apps with local notifications on iOS11.1.1 or 11.1.2, the iPhone seems to crash and keep rebooting after 12/2 0:00 (local time)",Sat Dec 02 06:57:09 +0000 2017,540933,"USER We've got an update that solves that issue on your iPhone. Let's use the steps here: URL to update to iOS 11.2, and let us know in DM if those issues persist. URL",AppleSupport
540936,USER Is this feature available in India,Sat Dec 02 06:36:04 +0000 2017,540935,USER We're happy to provide assistance. Take a look here for countries that currently support Apple Pay: URL,AppleSupport
523034,"USER USER Just in apple store in Singapore with same problem. Global issue. Loads of people here with same issue. Go to settings, turn off notifications, then set the date to yesterday. This will fix it until apple release patch",Sat Dec 02 06:13:22 +0000 2017,541073,"USER If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: URL",AppleSupport
541075,"USER iPhone 7 rebooting every 90 seconds, major problem USER USER",Sat Dec 02 06:55:58 +0000 2017,541074,"USER We want to help. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: URL",AppleSupport
541077,Wtf is wrong with iOS 11.1.2 USER,Sat Dec 02 06:18:20 +0000 2017,541076,USER We're happy to help with any issues you're experiencing. Join us in DM to let us know what's happening; we'll go from there. URL,AppleSupport
541079,Actualizar mi iPhone y ahora se apaga a cada 5 minutos 😭😭😭😩😩 ¿que hago USER ?,Sat Dec 02 06:34:44 +0000 2017,541078,USER We offer support via Twitter in English. Get help in Spanish here: URL or join URL,AppleSupport
541089,Anyone else getting the black screen of death about every minute? USER,Sat Dec 02 06:38:53 +0000 2017,541088,USER Thank you for reaching out to us. We're happy to help. Please take a look here for the steps to resolve this: URL Let us know if you have any questions.,AppleSupport
541091,My phones buggin out USER wyd,Sat Dec 02 06:30:48 +0000 2017,541090,USER We're here for you and want to help. Let us know what's happening with the iPhone and we'll get started working together.,AppleSupport
541093,What’shappening to iphone? My iPhone 7+ been slightly crashing.. It turned black then return to lock screen. What to do? Please help.. USER,Sat Dec 02 06:13:15 +0000 2017,541092,USER We'd be happy to look into this issue with you more in depth. Please reach out to us via DM and we'll get started. URL,AppleSupport
541095,Why does my phone keep restarting every 3 minutes 🙃 USER USER,Sat Dec 02 06:38:39 +0000 2017,541094,USER We're happy to assist! Please check out URL for help. If you need to update the iOS to 11.2 be sure to create a backup before beginning. DM us if you have additional questions. URL,AppleSupport
541098,USER my phone keeps resetting,Sat Dec 02 06:38:49 +0000 2017,541097,USER We're here to help. We recommend backing up the information on your device and following the steps laid out in this article: URL This article will walk you through backing up your device: URL,AppleSupport
541101,"USER my iPhone 7 running iOS 11.1.2 just started crashing constantly, screen goes black then shows Apple busy circle symbol the auto locks my phone, brings me to the lock screen and after I unlock it all progress of previous work is lost, have to reopen app",Sat Dec 02 06:11:58 +0000 2017,541099,USER We'd love to help get to the bottom of what's happening so you're able to use your iPhone again. Let's check out the steps in this article. If your iPhone unexpectedly restarts: URL Let us know how that goes or if questions come up.,AppleSupport
541114,USER Woken up to both my iPhone 6Plus and 8 running OS11 restarting itself every 60sec. Forced reboot or remove SIM doesn't work - phones won't stay on long enough to unlock and access settings. Help?,Sat Dec 02 06:26:45 +0000 2017,541113,USER We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. URL,AppleSupport
541116,The constant restarting started happening after midnight so 12/2. USER,Sat Dec 02 06:22:26 +0000 2017,541115,"USER Thank you for reaching out. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: URL As with any update, we also recommend backing up your iPhone first.",AppleSupport
541118,USER why tf my phone keep restarting!,Sat Dec 02 06:07:56 +0000 2017,541117,"USER Hello. A phone that restarts on its own is unexpected behavior, however we'll be happy to help you with resolving this. To get started, may we have your iOS version?",AppleSupport
541120,USER Also just noticed that my clock app comes up blank now! Wonder if my alarm will go off at 6.30? URL,Sat Dec 02 06:27:04 +0000 2017,541119,USER Thanks for getting in touch with us about your iPhone restarting. We've just released an update that may resolve these issues for you. Follow these steps and let us know how it goes: URL,AppleSupport
541123,"I'm facing this issue in my iPhone 6 w/ iOS 11.1.2. I can't open the Clock app since this morning, and since then my phone keeps crashing like once a minute. Even when i don't open any apps. Could u help? USER URL",Sat Dec 02 06:18:33 +0000 2017,541122,"USER You're in the right place for help. Let’s make sure you have a backup, then follow the steps in this article, which includes updating to iOS version 11.2: URL If you have any questions, let us know.",AppleSupport
541130,USER in my iphone 7 if I connect it to power sometimes it charges sometimes it doesn’t.Is it a software issue or Should a I go to Apple service centre?,Sat Dec 02 06:12:55 +0000 2017,541129,USER Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. URL,AppleSupport
541132,USER USER Thanks!,Sat Dec 02 06:01:39 +0000 2017,541131,"USER Thank you for reaching out. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: URL As with any update, we also recommend backing up your iPhone first.",AppleSupport
541136,USER my iPhone 7 Plus keeps restarting. What should I do? It’s up to date completely?,Sat Dec 02 06:22:50 +0000 2017,541135,"USER We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: URL If you're still having trouble, let us know in DM. URL",AppleSupport
541138,USER my iphone is getting reset itself every 2 mintues. What is wrong with it?,Sat Dec 02 06:01:45 +0000 2017,541137,"USER We're here to help you. Let's follow the steps in this article: URL Before updating we recommend creating a backup of your device. If the issue persists after these steps, send us a DM and we'll take a closer look there. URL",AppleSupport
541141,"getting ready to smash my beloved iPhone! USER this constany cutting out is too much. I use an app for bus tickets, guess i’ll not be going to work for a while🙄 ps it crashed 3 times just writing this tweet 😤",Sat Dec 02 06:26:52 +0000 2017,541140,"USER We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: URL If you're still having trouble, let us know in DM. URL",AppleSupport
541143,USER my fingerprint stopped working on my iPhone 6+ after my last software update 11.1.2 (15B202) Need help,Sat Dec 02 06:09:34 +0000 2017,541142,USER We'd be happy to assist you with this. Please reach out to us via DM and we'll get started. URL,AppleSupport
541146,USER why is my phone tripping??😂,Sat Dec 02 05:58:54 +0000 2017,541145,"USER We can understand your need to have a working device. We'd like to do all we can to isolate the issue, and find a resolution. In order for us to assist, we do need some information from you. We received your DM, so will meet you there to help resolve. URL",AppleSupport
541148,USER I updated it and then the problem fixed,Sun Dec 03 03:25:40 +0000 2017,541149,USER We're happy to hear you've got it going again. Let us know if you have any other questions or concerns.,AppleSupport
524523,USER USER USER I have the same problem.,Sat Dec 02 05:57:29 +0000 2017,541147,USER We want to make sure your iPhone is working for you. Take a look at the steps in the following resource for help with this: URL,AppleSupport
541152,"USER after ios 11.2 update, iphone6 plus keeps crashing...help -did force restart twice, thrice.. -turned off for 5mins before restarting ..nothing",Sat Dec 02 05:54:53 +0000 2017,541151,USER We'd be happy to look into this with you. DM us and we'll get started there. URL,AppleSupport
541154,"USER Hi, is there any fix to the issue with black screen and phone constantly restarting? iPhone X, iOS 11.1.2",Sat Dec 02 03:35:46 +0000 2017,541153,"USER Hi, David. Here's a Support article with the steps to resolve the issue you mentioned: URL",AppleSupport
541158,USER 7+ 11.2 App Icon misalignment and duplication URL,Sat Dec 02 21:40:14 +0000 2017,541160,"USER Let’s look into this together. Since noticing this issue, have you had a chance to restart your iPhone? This step may seem simple, but it can resolve some issues with your device.",AppleSupport
541159,"After Updating iOS11.1.2, every minute blank screen rotating wheels lock, loop USER USER . Temp fix set date back a few days? URL",Sat Dec 02 06:05:42 +0000 2017,541157,"USER You're in the right place for assistance. Let’s make sure you have a backup, then follow the steps in this article, which includes updating to iOS version 11.2: URL If you have any questions, let us know.",AppleSupport
541163,USER why does my iPhone keep restarting its self every 30 seconds - 1 minute!!,Sat Dec 02 06:16:35 +0000 2017,541162,USER Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. URL,AppleSupport
541166,USER hello I just got the iPhone X last month and it’s great. Only issue I have worth mentioning right now is. Every 10-12 times I unlock my phone with a passcode it restarts. I don’t know why it does that. And yes I have the latest iOS 11.1.2. Didn’t help by updating.,Sat Dec 02 06:09:36 +0000 2017,541164,"USER We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: URL If you have any questions, just let us know.",AppleSupport
541168,USER Right now I’m downloading the update to my ipad and i will update my iphone too &amp; will check if i have the same problem i will inform you thanks for help 🌹,Sat Dec 02 15:36:22 +0000 2017,541170,"USER Sounds great! Be sure to let us know how that goes, and if you still need help afterwards, shoot us a DM so we can keep working with you. URL",AppleSupport
541169,USER whats wrong with the latest update everything is lagging,Sat Dec 02 06:02:14 +0000 2017,541167,"USER Have you updated to iOS 11.2 yet? URL If not, be sure and backup before updating. DM and let us know how it goes. URL",AppleSupport
541173,USER needing help on why alarm/clock app is blank after rebooting phone+closing apps+etc. URL,Sat Dec 02 05:46:12 +0000 2017,541171,USER Thanks for reaching out. We know how important your alarms are and want to make sure that they're working properly. What is your current iOS version? You can find it at Settings &gt; General &gt; About.,AppleSupport
541175,iPhone 7 is asking for passcode every 30 seconds. USER,Sat Dec 02 05:51:59 +0000 2017,541174,"USER We just released iOS 11.2 that will resolve the issue: URL Be sure and backup before updating, then let us know how it goes.",AppleSupport
541177,USER Top job. Update fixed the problem. Thank you 👊,Sat Dec 02 21:55:18 +0000 2017,541179,"USER Fantastic! We're glad to hear the update helped resolve this. If we can help with any other concerns, just let us know.",AppleSupport
541178,USER has left new useless. Keeps going back to home screen. Any ideas on next update?,Sat Dec 02 06:27:06 +0000 2017,541176,USER We've released an update that should help with this issue. Check out this article: URL Let us know if this helps!,AppleSupport
541181,USER my iPhone gets extremely hot I don’t want the same results in a or anything but I’m asking regards from now being that this hasn’t been the first time it’s,Sat Dec 02 06:08:10 +0000 2017,541180,"USER We understand your concern, and we'd love to help. Please let us know in DM the iOS version you're using. URL",AppleSupport
541183,My iMessages not working what how I fix it? USER,Sat Dec 02 06:04:37 +0000 2017,541182,USER Let's jump on this. What's happening when you try to use your messages?,AppleSupport
541185,"USER I have the exact same problem. Tried deleting most of my apps. Still restarting/crashing and presents the lock screen. My phone get's warmer than usual. Started yesterday, 1 Dec. USER USER",Sat Dec 02 06:12:47 +0000 2017,541184,USER We'd love to assist you as well. Meet up with us in DM to get started. URL,AppleSupport
541188,USER please fix the ios 😭 my phone has been restarting since this morning and I’m so done,Sat Dec 02 06:13:44 +0000 2017,541187,"USER We’d like to offer some guidance on this. Let’s make sure you have a backup, then follow the steps in this article, which includes updating to iOS version 11.2: URL If you have any questions, let us know.",AppleSupport
541193,USER what is happening? Iphone restarts every 5s,Sat Dec 02 05:48:36 +0000 2017,541189,USER We're here to help. Can you tell us which version of software you're currently using and when this issue began?,AppleSupport
541195,"USER USER my iPhone keeps crashing, even at 100% charge, any ideas?",Sat Dec 02 05:55:41 +0000 2017,541194,"USER We're happy to help. An update has been released that addresses this issue. If you haven't already, back up your iPhone and follow the steps here: URL DM us if you have questions. URL",AppleSupport
541197,"Yero USER USER , what’s this I.T thing y’all got going on?",Sat Dec 02 05:57:01 +0000 2017,541196,USER We'd be happy to look into this with you more in detail. Please reach out to us via DM and let us know the device you're using and your current iOS version. URL,AppleSupport
541199,USER different iOS but the default text ringtone still plays instead of ones we’ve paid for. Get your shit together man.,Sat Dec 02 05:51:14 +0000 2017,541198,USER Hey! We'd like to help you with the ringtone issue you mentioned here. Let us know which model device and exact iOS version you are using to get started please.,AppleSupport
541201,"USER My iPhone 8+ keeps restarting every 30 seconds, help me out here?",Sat Dec 02 05:51:01 +0000 2017,541200,USER We've got some information that can help. Take a look at the following article and then let us know if you're still having issues: URL,AppleSupport
541204,"Hi USER , my iphone 7 plus keep restarting every minutes. I'm using ios 11.1.2, solutions needed ASAP!",Sat Dec 02 05:51:31 +0000 2017,541203,USER We just released iOS 11.2 that will resolve the issue: URL Be sure and backup before updating. Let us know how it goes.,AppleSupport
541208,"Using USER airpod ! impressed with smooth connectivity , battery and sound quality of it. One issue how to enable automatically answering incoming call ?? USER",Sat Dec 02 05:52:06 +0000 2017,541207,"USER Being able to automatically answer calls with your AirPods isn’t an available feature. However, we always want to hear how our customers want to use their devices. You can leave your feedback here: URL",AppleSupport
541210,Now I remember why I left USER . Updated software to iOS 11.1.2 now my phone restarts every 2 or 3 minutes. Great new feature,Sat Dec 02 05:50:23 +0000 2017,541209,"USER We would like to start by making sure your device is running the latest iOS, which is 11.2. Always back up your device first: URL The update is available under Settings &gt; General &gt; Software Update. Let us know if there are any changes.",AppleSupport
541212,USER How can I download the new version when he phone keeps on restarting?,Sat Dec 02 15:50:22 +0000 2017,541214,USER We want to help. Meet us in DM and we can help. URL,AppleSupport
541213,When iPhone restarts suddenly every 1-2 minutes.. functions like a Christmas light! Ugh 😡 USER USER need help!,Sat Dec 02 05:46:47 +0000 2017,541211,USER Are you running the most current update. We just released iOS 11.2. Let's update to see if the issue is fixed.,AppleSupport
541216,Help USER - My iPhone X keeps on restarting itself not allowing me to do anything. What's the solution?,Sat Dec 02 05:47:21 +0000 2017,541215,USER We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. URL,AppleSupport
542264,"USER All sorted thanks, did the update to 11.2",Sat Dec 02 16:56:24 +0000 2017,542266,USER Great to hear! Have a wonderful weekend.,AppleSupport
542265,USER my iPhone 6 keeps on restarting. Started doing it this morning. I’m in the UK,Sat Dec 02 08:02:31 +0000 2017,542263,USER Let's look into this issue together. We recommend backing up the information on your device and following the steps laid out in this article: URL This article will walk you through backing up your device: URL,AppleSupport
542269,USER iPhone 7 is crashing every few seconds. Apparently due to the date bug. I'm running on ios 11.1.2. Frustrating morning this! Are you pushing across any updates?,Sat Dec 02 08:01:09 +0000 2017,542268,USER We can assist you. Please DM us with the following link and let us know what displays on your screen when your iPhone restarts by itself. URL,AppleSupport
542271,"Apple have really dropped the ball, I now have a continually restarting iPhone due to a bug in iOS 11 that only starts happening on 2nd December. You really need to step up with Software testing USER USER",Sat Dec 02 07:59:54 +0000 2017,542270,USER We want to get your iPhone back to working status. Follow the steps in this article: URL,AppleSupport
542273,Is this a Xcode bug? USER USER I am using Mac OS 10.13.1 17B1003 Xcode 9.1 9B55 URL,Sat Dec 02 08:00:59 +0000 2017,542272,USER We're happy to point you in the right direction. Please check out URL for assistance with this program.,AppleSupport
542275,Anyone else got this iPhone issue where it keeps locking every minute? As if life isn’t hard enough!!! Sort it out USER USER URL,Sat Dec 02 08:03:09 +0000 2017,542274,USER We'd like to look into this with you. Could you provide us more details about what's happening when the device locks?,AppleSupport
542278,USER love it how Apple comes out with new phones and my iPhone 7 Plus won’t even let me open my alarms app or be in any app for over a few minutes before force closing everything,Sat Dec 02 07:50:48 +0000 2017,542277,USER We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. URL,AppleSupport
542280,USER please make an update of the ios software to fix the worldwide iphone bug who's happening right now. Please god,Sat Dec 02 08:02:40 +0000 2017,542279,"USER We're here to help. Can you tell us which device and version of software you're currently using? Also, can you give us the details of what you're experiencing?",AppleSupport
542282,USER My friends are trying to add me into our iMessage group chat but it’s saying that I’m not registered for iMessage.. I’ve done everything o can think of and I’ve used iMessage multiple times but for some reason is not working?,Sat Dec 02 07:13:49 +0000 2017,542281,"USER We want to ensure you're able to communicate with all your friends at once, as needed. In order to assist, we need some information from you. Meet us in DM with the following details: - Current iOS version installed: - Specifics of the issue: URL",AppleSupport
542284,USER sort out your issues I can’t use my phone!,Sat Dec 02 07:50:36 +0000 2017,542283,USER We've received your DM and you can expect a response there shortly.,AppleSupport
542286,USER Hi. My iPhone 7 keeps reverting to lock screen every minute or so. Any idea how I can fix? Thanks,Sat Dec 02 07:46:47 +0000 2017,542285,"USER We want to help. If you follow the steps in this article, they should get that resolved for you: URL",AppleSupport
542288,"USER new iOS update is shocking! It has broke my phone, it’s now turning on and off every few minutes!!!!",Sat Dec 02 08:00:01 +0000 2017,542287,"USER We can help solve this with you. Which version of iOS are you using? If you aren't on iOS 11.2, use these steps to update: URL and let us know in DM if that doesn't help. URL",AppleSupport
542290,Playing with iPhone crash loop! WTH USER USER,Sat Dec 02 07:43:14 +0000 2017,542289,USER We appreciate you tagging us in your message. Looks like you found a temporary fix and we'd like to provide a permanent one. Please check out this article on how to resolve the matter. If your iPhone unexpectedly restarts: URL,AppleSupport
542292,USER Thank you. My phone is working perfectly now :),Sat Dec 02 18:35:00 +0000 2017,542294,USER You're very welcome! We're happy to here that resolved the issue. Feel free to reach out to us again if you need us!,AppleSupport
542293,USER hi :) my iPhone keeps restarting every five minutes it’s annoying &amp; it’s been freezing a lot lately. I’ve downloaded the latest iOS &amp; restarted it twice. What’s happening? Please help,Sat Dec 02 07:32:33 +0000 2017,542291,"USER Hello! We want to help, as that's not the experience we want for you. Please take a look at the following article for steps to resolve this issue and let us know if you have any further questions: URL",AppleSupport
542297,USER Macbook Pro(Early 2015) with recent High Sierra Version Safari is crashing 5-10 sek after start. Not able to work. Re-installed MacOS from the scratch. No impact. Parallely the iCloud music library can’t sync. USER please fix!,Sat Dec 02 07:14:39 +0000 2017,542295,"USER We're here to help! When you say that you reinstalled the macOS from scratch, did you perform a clean install without restoring any data after?",AppleSupport
542299,Now my doesn’t charge when it is turned on. It’s not been a good week for an USER user...,Sat Dec 02 07:56:29 +0000 2017,542298,USER Let's get this figured out. We have some steps you can take here to help with charging. Please DM us the result. URL URL,AppleSupport
542301,USER USER Fix your system already and stop restarting my phone😤🤬,Sat Dec 02 07:46:32 +0000 2017,542300,USER Thanks for reaching out to us. We’ve received your DM and will continue with you there. Our response will arrive shortly.,AppleSupport
542303,"USER Hi, I updated my phone to the lastest software 2 days ago &amp; since then my iMessages are no longer in chronological order. Can you advise how to fix this please?",Sat Dec 02 07:40:26 +0000 2017,542302,"USER Hello. We'd love to team up with you to get this sorted. Have you tried restarting your phone to see if the issue persists? If so, let's force close the Message app and try it again. Here's how: URL",AppleSupport
542307,WHYS MY PHONE RESETING EVER 45 SECONDS USER,Sat Dec 02 07:31:34 +0000 2017,542305,USER We want to help you with this issue. We recommend backing up the information on your device and following the steps laid out in this article: URL,AppleSupport
542310,"USER Yes, updated this morning as soon as it was available, thanks.",Sat Dec 02 16:11:38 +0000 2017,542312,USER Great. Please don't hesitate to reach out if you need any assistance.,AppleSupport
542311,USER latest update is crap. Get it fixed,Sat Dec 02 08:01:14 +0000 2017,542309,"USER Hi there! We want you having the best experience with your device. Have you had a chance to back up and update to iOS 11.2? If not, let's do that now. Keep us posted on the results. Update the iOS software on your iPhone: URL",AppleSupport
542314,"If anyone else is having a problem with your iPhone restarting every minute, I just set mine back to December 1st and it stopped resetting. USER USER",Sat Dec 02 07:18:06 +0000 2017,542313,USER We're happy to provide more assistance. The steps here may also help: URL,AppleSupport
542316,USER Lol struggling with my iCloud account USER have been shit,Sat Dec 02 15:47:49 +0000 2017,542315,USER We'd like to help. Send us over a DM with more details about the issue you're having with iCloud. URL,AppleSupport
542320,USER please hurry w/ a solution to the iOS 11.2 bug tht keeps shutting down apps &amp; going to the lock screen. I can’t use my phone!! URL,Sat Dec 02 07:53:32 +0000 2017,542319,USER You’re in the right spot and we’ll be happy to help. DM us your country location and we’ll get started looking into this with you. URL,AppleSupport
542324,"USER Not an issue but when u put a new SIM, go to settings-&gt;AppleID. It asks you to “Uptade” instead of “Update” your trusted phone.",Sat Dec 02 07:43:00 +0000 2017,542322,USER Send us a DM please. We'd like to hear more about this. URL,AppleSupport
542326,USER my iPhone keeps crashing. Seems to be a worldwide problem on iOS 11.1.2 looking at the online forums. Is there a fix that doesn’t involve changing the date.,Sat Dec 02 07:56:01 +0000 2017,542325,"USER We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: URL If you're still having trouble, let us know in DM. URL",AppleSupport
542329,My phone keeps cutting to the loading wheel. Anybody know what’s up with that? USER,Sat Dec 02 07:56:29 +0000 2017,542328,"USER We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: URL If you're still having trouble, let us know in DM. URL",AppleSupport
542333,"USER USER Thank you. I have had nothing but USER problems all week. First my Mac, then iPad and now iPhone. Not impressed at all at the moment.",Sat Dec 02 07:51:23 +0000 2017,542332,USER We can assist with the resetting problems. We need to get you updated to iOS 11.2. You've taken an important first step by disabling Notifications. Use the instructions here to finish the installation and you'll be able to turn them back on. URL,AppleSupport
542339,"Moin Twitterbande, habe seit heute Morgen ein Problem mit meinem iPhone 6s, es schaltet sich automatisch aus und wieder an, genau das selbe Problem hat meine Frau seit heute Morgen auch. Habt ihr eine Idee was das sein könnte USER",Sat Dec 02 07:24:40 +0000 2017,542338,USER We offer support via Twitter in English. Contact us for help in your preferred language here: URL,AppleSupport
542346,I’ve had to turn off all app notifications to be able to use my iPhone properly USER USER,Sat Dec 02 07:49:07 +0000 2017,542345,"USER Being able to receive notifications is important. Tell us what’s happening with your iPhone, and we’ll partner with you to work towards a resolution.",AppleSupport
542348,Charger just randomly exploded six seconds after I️ plug it in. Cracked my screen. Blew out half of my phone speaker. ...and I just got this phone in March! USER . What. The. Fudge?,Sat Dec 02 07:50:54 +0000 2017,542347,"USER Thank you for reaching out to us about this. So we can gather a few details, please send us a DM using the link below. URL",AppleSupport
542350,USER The latest one on my MacBook,Sat Dec 02 22:45:57 +0000 2017,542352,USER Understood. Is Safari being launched from the Applications folder or another location? Let us know in DM. URL,AppleSupport
542351,USER USER Safari crashing since latest update 🤔😡,Sat Dec 02 07:25:55 +0000 2017,542349,"USER Let's get to the bottom of this together. To begin, can you tell us what device and operating system you're using Safari with?",AppleSupport
542355,"USER after updating to 11.1.2, websites will crash, especially if I’m viewing a video. The screen goes black and then my phone flashes to the home screen",Sun Nov 19 04:49:34 +0000 2017,542353,"USER Let's see what we can figure out together. Which app are you using to browse the web (e.g. Safari, Chrome, Firefox, etc)? Did this crashing start immediately after the latest update, or did you notice it at all before the update?",AppleSupport
542358,USER how can I stop these iOS update auto downloads please,Sat Dec 02 07:05:28 +0000 2017,542356,USER We would love to hear your thoughts. You can leave feedback about that here: URL,AppleSupport
542361,USER my iPhone keeps restarting 2every 2 mins. How can I fix this?,Sat Dec 02 07:49:25 +0000 2017,542359,USER We want to get your iPhone functioning as you expect. Follow the steps in this article: URL,AppleSupport
542365,my phone decided to delete allllll my texts today and i’ve never hated USER more in my life 😭😭😭 so much valuable info just gone😡,Sat Dec 02 07:04:30 +0000 2017,542363,USER We want to help you with your messages. Did you recently update? Do you know how much storage is on your phone?,AppleSupport
539985,USER USER Same,Sat Dec 02 07:22:10 +0000 2017,542366,USER Thanks for reaching out to us. We're here to help. Take a look at this article with some steps to help resolve this issue: URL,AppleSupport
542368,"USER USER it’s very sad when it’s late at night on the east coast and your iPhone doesn’t even allow you to make a phone call. Luckily I was at home instead of driving using GPS, calling for a for an uber, or needing it to call 911 for an emergency.",Sat Dec 02 07:41:42 +0000 2017,542367,USER Thanks for reaching out about this behavior. Let’s work together to get this addressed. Does that still continue after taking the steps in this article? URL Let us know via a DM. We’ll keep moving from there. URL,AppleSupport
542370,Same ISSUE USER !!! URL,Sat Dec 02 07:46:04 +0000 2017,542369,"USER We can help out. We need to get you updated to iOS 11.2. The process is going to be a little different from a typical update. Use the instructions here: URL Before updating, make sure you have a current backup. Tell us in DM if the issue continues: URL",AppleSupport
542372,"USER iPhone 6, iOS version 11.2 updated from computer not phone. Really tired of continuing issues since 11.0 update. Very frustrating constantly waiting for things to open",Sat Dec 02 16:22:08 +0000 2017,542374,"USER We'd like to do everything we can to help. Since installing the update have you completed a normal restart of your iPhone? If not, do so now and keep us posted on the results. URL",AppleSupport
542373,"USER Why are all my apps, including Google, camera, etc taking FOREVER to open?",Sat Dec 02 07:06:29 +0000 2017,542371,USER We'd love to help. What is your device model and the current software version installed? To locate the version go to Settings &gt; General &gt; About.,AppleSupport
542376,USER My iPhone SE is constantly restarting. Even though it is not being used.,Sat Dec 02 07:32:55 +0000 2017,542375,USER We're happy to help. Let's make sure to follow the steps in this article to get this resolved: URL,AppleSupport
542378,USER help iPhone restarting every minute - lots of people reporting same thing -HELP,Sat Dec 02 07:19:37 +0000 2017,542377,USER We're glad you reached out. Follow these steps: URL Let us know if that resolves the issue.,AppleSupport
542380,My iphone 7 keeps on crashing after the ios11.1.2 update. Help pls USER URL,Sat Dec 02 07:30:43 +0000 2017,542379,USER We'll gladly lend a hand. Check out the steps to help with what you're experiencing here: URL Let us know if that helps.,AppleSupport
87109,USER Last night two iPhones in the family started to restart every minute. iPhone 6s and 6s plus. What is it? Why two at the same time? IPhone 6 isn’t impacted.,Sat Dec 02 07:46:28 +0000 2017,542382,"USER We want to help. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: URL Let us know if that helps.",AppleSupport
542386,USER what’s happening to iPhone resetting back to lock screens??? 🤬,Sat Dec 02 07:25:49 +0000 2017,542385,USER You've come to the right place for help with your iPhone. May we get a little more detail of what is happening and the iOS version? This can be found by going to Settings &gt; General &gt; About,AppleSupport
542388,"USER USER hello, my iphone7plus keeps cutting out every few minutes and giving me this screen. Can you help? URL",Sat Dec 02 07:27:28 +0000 2017,542387,USER We just released iOS 11.2 that should resolve the issue: URL Be sure and back up before updating. Let us know how it goes.,AppleSupport
542390,"USER iPhone 6S &amp; iPhone 7 going to black screen with loading wheel, then to lock screen on a loop. Phone unusable. Need a fix",Sat Dec 02 07:21:48 +0000 2017,542389,"USER We'd like to help. An update has been released that addresses this issue. If you haven't already, back up your iPhone and follow the steps here: URL DM us if you have questions. URL",AppleSupport
542395,"USER My Mac account is set in Italian, but just after the last security patch (17B1003), these warns appears in mixed English and Italian. Any solution? URL",Sat Dec 02 07:01:37 +0000 2017,542393,USER Thanks for the screenshots. Have you fully restarted your Mac since having this issue?,AppleSupport
542397,USER my phone keeps crashing no matter what I do since you did that update 😡😡😡😫,Sat Dec 02 07:32:26 +0000 2017,542396,USER We'll work on this with you. Which update did you install on your device? Do you have a backup?,AppleSupport
542399,"USER Hi whenever I open an app , after 2 seconds it goes to black and then it takes me to the lock page “It happened 7 times while writing this tweet !” URL",Sat Dec 02 07:35:40 +0000 2017,542398,"USER We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: URL If you're still having trouble, let us know in DM. URL",AppleSupport
542401,Om de twee minuten schakelt mijn iPhone zichzelf uit. Is pas sinds vannacht. Vet irritant. Meer mensen last van? USER USER,Sat Dec 02 07:35:19 +0000 2017,542400,USER We offer support via Twitter in English. Contact us for help in your preferred language here: URL,AppleSupport
542405,"USER Hi, what if I updated my iOS before turning off all my notifications? Will that make a difference? My notifs are still turned off at the moment and it's working perfectly.",Sat Dec 02 16:21:08 +0000 2017,542408,"USER It would be best to follow the steps in the article, in the exact order we have.",AppleSupport
542406,"Fix your system already, USER !!! My phone's been restarting since idk when argh",Sat Dec 02 07:21:10 +0000 2017,542404,"USER We’d like to offer some guidance on this. Let’s make sure you have a backup, then follow the steps in this article, which includes updating to iOS version 11.2: URL If you have any questions, let us know.",AppleSupport
542410,USER They have an iPhone se &amp; I have the 8,Sat Dec 02 17:23:53 +0000 2017,542412,USER Thank you. What exactly happens when you try to use Apple Music? Has your iPhone been restarted since you noticed this issue?,AppleSupport
542413,USER Yes mine has been going on for a week he just got his phone yesterday it. It keep saying the music is unavailable for download on every song.,Sat Dec 02 20:26:39 +0000 2017,542414,USER Thanks for that info. We'd like to look into this further. Let's meet in DM. URL,AppleSupport
